Id,y
50100,1.8721848
50101,2.1680262
50102,1.7208667
50103,2.3389049
50104,1.7637162
50105,1.5039101
50106,2.0564928
50107,2.1509855
50108,1.8258624
50109,1.8313127
50110,1.6041288
50111,1.7965353
50112,1.4950054
50113,1.6295567
50114,1.8353555
50115,2.206935
50116,1.5919409
50117,1.825146
50118,2.0243385
50119,1.5257583
50120,2.0056775
50121,2.261948
50122,0.9155526
50123,1.9157505
50124,1.5921559
50125,1.9955049
50126,1.6980648
50127,1.8347213
50128,1.538846
50129,2.1770072
50130,1.9889798
50131,2.2025993
50132,1.5961792
50133,1.7399445
50134,1.9096503
50135,2.2540896
50136,1.7962177
50137,1.9267642
50138,1.5854027
50139,1.6702428
50140,1.8700168
50141,2.471334
50142,2.0797493
50143,1.3896415
50144,1.8002543
50145,2.156698
50146,1.7918172
50147,2.3354902
50148,1.935672
50149,1.6226428
50150,1.5429754
50151,1.6246464
50152,1.4562974
50153,2.270723
50154,1.7863958
50155,2.2841117
50156,1.9655056
50157,1.1483655
50158,1.8403273
50159,1.1426928
50160,1.7209992
50161,2.3218968
50162,2.28109
50163,2.1934652
50164,1.9539309
50165,1.2434275
50166,1.4777908
50167,1.6521411
50168,1.7951412
50169,1.3109488
50170,1.9483647
50171,2.2667823
50172,1.4672706
50173,2.1433308
50174,2.1155756
50175,1.432951
50176,2.5053654
50177,2.2047002
50178,2.1079128
50179,1.8290956
50180,2.3712676
50181,1.7953906
50182,2.1399193
50183,1.5375714
50184,2.1706603
50185,1.541389
50186,2.3809175
50187,2.4463565
50188,2.2111557
50189,2.245333
50190,2.403054
50191,2.2423713
50192,2.0755396
50193,2.3246088
50194,1.9530342
50195,1.6908369
50196,2.035947
50197,1.9633281
50198,2.0842192
50199,2.271744
50200,1.8806646
50201,2.6216156
50202,1.477099
50203,1.7766776
50204,1.4941611
50205,1.3080583
50206,2.0684192
50207,2.2283757
50208,1.5478029
50209,1.9907699
50210,1.9201112
50211,1.2452204
50212,2.015826
50213,2.23616
50214,1.861417
50215,1.5631988
50216,1.3869319
50217,1.7403464
50218,1.8768215
50219,2.245289
50220,2.366709
50221,2.268737
50222,2.1017458
50223,1.8339343
50224,1.4623122
50225,2.2975552
50226,1.9573102
50227,2.31459
50228,1.7661569
50229,2.2509036
50230,1.8109832
50231,1.8155427
50232,2.2022774
50233,2.3112917
50234,1.6929913
50235,1.5811813
50236,1.667923
50237,1.6712277
50238,1.7494788
50239,2.014583
50240,1.9261973
50241,1.090198
50242,2.369278
50243,1.6637285
50244,1.576824
50245,1.7726576
50246,2.0688977
50247,1.0802612
50248,2.7465055
50249,2.2840583
50250,2.1444848
50251,1.7905624
50252,2.1261811
50253,2.1103904
50254,1.7700438
50255,1.6548178
50256,2.2117965
50257,1.9019692
50258,1.6133227
50259,2.0950716
50260,0.8897443
50261,2.1434
50262,1.8432226
50263,1.6328375
50264,1.3951046
50265,1.8212729
50266,1.733491
50267,2.3048704
50268,2.011923
50269,1.6117978
50270,2.4116836
50271,1.9780862
50272,2.250901
50273,2.1862352
50274,2.0244796
50275,1.2453475
50276,1.9802587
50277,1.6507199
50278,1.4901996
50279,1.9406102
50280,2.1356769
50281,1.439951
50282,2.1243956
50283,2.1646843
50284,1.8307652
50285,1.5522447
50286,1.8289473
50287,2.4169378
50288,2.1902807
50289,1.3862348
50290,2.205443
50291,2.3171334
50292,1.5943818
50293,2.325175
50294,1.7588899
50295,1.7085459
50296,2.5105352
50297,1.7612672
50298,2.0619774
50299,2.3398936
50300,1.6726427
50301,1.8196952
50302,2.3614311
50303,2.1867905
50304,1.6766665
50305,1.9969778
50306,1.1835947
50307,2.0153782
50308,2.0276465
50309,1.2080669
50310,2.3167245
50311,1.8891697
50312,2.1651902
50313,2.330079
50314,1.4636946
50315,1.8347979
50316,1.6305518
50317,1.6064036
50318,2.1544802
50319,1.9595692
50320,2.259353
50321,2.052347
50322,2.4421997
50323,1.1780531
50324,1.9156275
50325,1.8374074
50326,1.8933342
50327,1.9963369
50328,1.9886093
50329,1.8349369
50330,1.892981
50331,2.2040558
50332,1.3449616
50333,1.633986
50334,1.7347937
50335,1.7375078
50336,2.0794117
50337,1.2627451
50338,2.0301683
50339,1.9065905
50340,1.6113145
50341,1.5232968
50342,2.0054586
50343,1.0234113
50344,1.9977138
50345,2.2707415
50346,1.1469247
50347,2.186547
50348,1.975941
50349,1.171144
50350,2.2731283
50351,1.8912055
50352,1.7298841
50353,1.5828848
50354,1.52686
50355,1.4295657
50356,2.1733663
50357,2.0706294
50358,1.9138594
50359,1.6885312
50360,2.0348809
50361,1.9394908
50362,1.6520965
50363,1.662333
50364,1.7500086
50365,1.5180197
50366,2.2992349
50367,1.6087489
50368,2.278788
50369,2.416852
50370,2.4557362
50371,2.2614148
50372,2.1542902
50373,1.7346985
50374,1.8992085
50375,1.7456665
50376,2.1039937
50377,1.2625904
50378,2.153115
50379,1.6730874
50380,1.7740233
50381,1.701488
50382,2.2221491
50383,2.0693398
50384,2.1050503
50385,2.108536
50386,1.478401
50387,2.1368392
50388,1.5480022
50389,2.1152797
50390,1.5454059
50391,2.1256294
50392,1.6455655
50393,1.7441533
50394,1.4473715
50395,1.7151365
50396,2.3575082
50397,1.641021
50398,1.5585704
50399,1.8864887
50400,2.18882
50401,1.6169565
50402,1.7382138
50403,1.9893682
50404,1.9556801
50405,2.229313
50406,2.214276
50407,2.2125535
