Id,y
50100,1.6939292
50101,2.254366
50102,1.5609756
50103,2.2464323
50104,1.6921239
50105,1.6711965
50106,2.0757046
50107,2.2694173
50108,1.7836318
50109,1.9509492
50110,1.5180736
50111,1.7497735
50112,1.7139521
50113,1.5106769
50114,1.8511634
50115,2.1092315
50116,1.4615512
50117,1.576261
50118,2.2126951
50119,1.5537033
50120,1.9656849
50121,2.1963935
50122,1.1149497
50123,1.8909464
50124,1.450942
50125,1.9821997
50126,1.4787359
50127,1.801476
50128,1.5213804
50129,2.0239244
50130,1.9849482
50131,2.1806526
50132,1.7328572
50133,1.7997956
50134,1.7968225
50135,2.286365
50136,1.753552
50137,1.7817969
50138,1.6894188
50139,1.616488
50140,1.9868488
50141,2.3583822
50142,1.9383202
50143,1.3821411
50144,1.4246445
50145,2.2089725
50146,1.8325777
50147,2.268721
50148,1.9418483
50149,1.7552204
50150,1.5021424
50151,1.6042371
50152,1.4362578
50153,2.0315452
50154,1.8126693
50155,2.2338643
50156,2.0452652
50157,1.0942154
50158,2.0375624
50159,1.2939949
50160,1.6314263
50161,2.277957
50162,2.3183708
50163,2.1652346
50164,1.8130436
50165,1.2915711
50166,1.4640207
50167,1.6467361
50168,1.6217756
50169,1.4001799
50170,1.921988
50171,2.0701118
50172,1.4643369
50173,2.042376
50174,2.1062722
50175,1.4371467
50176,2.49151
50177,2.3887482
50178,2.1214437
50179,2.016324
50180,2.3588963
50181,2.0612955
50182,2.137528
50183,1.3014903
50184,2.3420286
50185,1.581078
50186,2.1422606
50187,2.418354
50188,2.2284336
50189,2.2912545
50190,2.3708348
50191,2.162033
50192,2.0268178
50193,2.299264
50194,1.77981
50195,1.6862483
50196,1.9538789
50197,2.087586
50198,1.9781733
50199,2.3520737
50200,1.822648
50201,2.4943094
50202,1.5753946
50203,1.9161644
50204,1.4699655
50205,1.4268293
50206,1.891057
50207,2.0090404
50208,1.6843619
50209,1.8403883
50210,1.7582002
50211,1.3908343
50212,2.1171336
50213,2.129631
50214,1.8544436
50215,1.5045819
50216,1.4469647
50217,1.3883815
50218,1.7633882
50219,2.1316051
50220,2.322866
50221,2.1086302
50222,2.1123552
50223,1.831881
50224,1.7626314
50225,2.254568
50226,1.863245
50227,2.1319032
50228,1.866044
50229,2.2916365
50230,1.8225374
50231,1.8768325
50232,2.1601186
50233,2.3331313
50234,1.8099151
50235,1.4642906
50236,1.6642957
50237,1.6604114
50238,1.8135638
50239,2.2251778
50240,1.8225751
50241,1.2086029
50242,2.3482609
50243,1.754672
50244,1.3757405
50245,1.8136644
50246,2.2680974
50247,1.3021212
50248,2.6650152
50249,2.2999597
50250,2.3061547
50251,1.6270885
50252,2.1356015
50253,2.1065583
50254,1.7812009
50255,1.6091652
50256,2.1718264
50257,1.9323578
50258,1.7714362
50259,2.0397482
50260,0.8940129
50261,2.09172
50262,1.6854944
50263,1.5237823
50264,1.3657355
50265,1.7224264
50266,1.6837139
50267,2.2728896
50268,1.9280491
50269,1.4358578
50270,2.221511
50271,1.9758587
50272,2.2713904
50273,2.276567
50274,2.0894585
50275,1.1344004
50276,2.10496
50277,1.6157084
50278,1.3909259
50279,1.8161168
50280,2.1006289
50281,1.426733
50282,2.2321897
50283,2.0139346
50284,1.754312
50285,1.5696578
50286,1.9483814
50287,2.3065434
50288,2.2590046
50289,1.2785039
50290,2.0867553
50291,2.384193
50292,1.4739914
50293,2.3447657
50294,1.731163
50295,1.5975771
50296,2.3426576
50297,1.6679316
50298,2.0344505
50299,2.232986
50300,1.7490401
50301,1.9381886
50302,2.3702335
50303,2.10145
50304,1.8432455
50305,1.6472383
50306,1.2720575
50307,1.9409533
50308,1.9731078
50309,1.462759
50310,2.326033
50311,1.843986
50312,2.1971564
50313,2.2820344
50314,1.5308504
50315,1.8004313
50316,1.4124422
50317,1.5357409
50318,2.1180787
50319,2.1183867
50320,2.1559691
50321,2.0731945
