Id,y
50100,1.862086
50101,2.052802
50102,1.5676184
50103,2.0720458
50104,1.2502403
50105,1.4977081
50106,1.6764333
50107,2.2022336
50108,2.3401818
50109,2.0298517
50110,1.8109498
50111,1.4435766
50112,1.7695773
50113,1.835607
50114,1.6195834
50115,1.8549137
50116,1.5806358
50117,1.7732728
50118,2.1997812
50119,1.3809419
50120,1.8305151
50121,2.899049
50122,0.8161588
50123,2.0625527
50124,1.6803803
50125,2.0451763
50126,1.4582362
50127,2.0662844
50128,1.468369
50129,1.8683927
50130,1.6775594
50131,2.2083824
50132,1.8385768
50133,2.010675
50134,2.194794
50135,2.38504
50136,1.6120751
50137,1.8507924
50138,1.4600999
50139,2.0101705
50140,1.9164977
50141,2.277629
50142,1.9984047
50143,1.7998569
50144,1.8586929
50145,1.9171042
50146,2.0081592
50147,2.3876185
50148,1.9672127
50149,1.5698001
50150,1.6808012
50151,1.2050076
50152,1.6474783
50153,2.125305
50154,1.8266158
50155,2.0990906
50156,1.8312967
50157,1.5257945
50158,2.504121
50159,0.9949293
50160,1.5275741
50161,1.8750203
50162,2.0090969
50163,1.9032784
50164,1.5921957
50165,1.4867444
50166,1.8261998
50167,2.010603
50168,1.7345395
50169,1.1152563
50170,2.117956
50171,1.5805619
50172,1.8492234
50173,1.6571698
50174,2.2388775
50175,1.561326
50176,1.9637046
50177,1.8524323
50178,2.4177754
50179,1.8578088
50180,1.9203782
50181,1.6290619
50182,1.9836075
50183,1.7279716
50184,2.0566437
50185,2.3445444
50186,2.1701455
50187,2.2376723
50188,2.1901934
50189,2.3021283
50190,2.0174432
50191,2.0677445
50192,1.9075162
50193,2.1667445
50194,2.1092083
50195,1.3080175
50196,1.8772507
50197,1.8308511
50198,2.1578891
50199,2.1502209
50200,1.677706
50201,2.0994227
50202,1.6776025
50203,1.669949
50204,1.4804709
50205,1.2554626
50206,1.6636229
50207,2.1608326
50208,1.8158731
50209,1.5714226
50210,2.0119112
50211,1.6226828
50212,2.041939
50213,2.436028
50214,1.7236481
50215,1.6073453
50216,1.196794
50217,1.7318261
50218,2.112623
50219,1.7762992
50220,2.120764
50221,2.0485413
50222,2.110916
50223,1.9319642
50224,1.2742372
50225,1.9576635
50226,2.0063815
50227,1.9241638
50228,1.7025094
50229,2.3390648
50230,2.306121
50231,1.8713183
50232,2.1463206
50233,2.4397304
50234,1.6140997
50235,1.6077452
50236,1.6097059
50237,1.6390524
50238,2.180112
50239,2.4450035
50240,2.1969845
50241,1.3085611
50242,1.896338
50243,1.7093718
50244,1.1524055
50245,2.0850034
50246,1.9141636
50247,1.4326556
50248,2.356038
50249,1.959974
50250,2.125869
50251,1.8924854
50252,2.6855268
50253,1.9117227
50254,1.7664361
50255,1.9532623
50256,2.0165718
50257,1.9836359
50258,2.0242493
50259,2.1946688
50260,0.625201
50261,2.0657387
50262,1.7848389
50263,1.9351037
50264,1.6842263
50265,1.7192748
50266,1.546828
50267,1.832849
50268,2.182867
50269,1.8116021
50270,1.8489337
50271,2.1282208
50272,2.414704
50273,1.9507241
50274,1.9554851
50275,1.5120451
50276,2.755165
50277,1.7440879
50278,1.3229208
50279,1.920059
50280,1.9278893
50281,1.6726897
50282,2.069262
50283,2.2852619
50284,1.9263327
50285,1.6360474
50286,1.642204
50287,2.113113
50288,2.4815178
50289,1.8287852
50290,1.7179544
50291,2.0207152
50292,1.7224283
50293,2.2281704
50294,1.991729
50295,2.1767507
50296,2.3965573
50297,1.5969751
50298,1.9491165
50299,2.4282339
50300,1.5487225
50301,2.0894387
50302,2.289655
50303,2.159756
50304,1.4771738
50305,1.1915319
50306,1.3556025
50307,1.7391248
50308,2.1218297
50309,1.3225472
50310,1.9215388
50311,2.0367835
50312,2.2197676
50313,1.8244228
50314,1.9066708
50315,1.5550427
50316,1.4808514
50317,1.7948449
50318,2.3455215
50319,2.2064352
50320,2.3723795
50321,2.2218711
50322,2.086141
50323,1.649014
50324,2.213554
50325,1.7930167
50326,1.6076927
50327,1.8640676
50328,1.8232033
50329,2.2207344
50330,1.6960657
50331,2.0043247
50332,1.8870003
50333,1.5210268
50334,1.9875584
50335,1.3160841
50336,1.9309576
50337,1.4180396
50338,1.6686988
50339,2.2436159
50340,2.0395424
50341,1.8319373
50342,1.8011911
50343,1.2096496
50344,2.0016184
50345,2.1943178
50346,1.199889
50347,1.8040204
50348,1.9861882
50349,1.3367515
50350,1.9236939
50351,2.0280528
50352,1.8953798
50353,1.525043
50354,1.8079758
50355,1.3751028
50356,2.198005
50357,1.8829689
50358,2.1589668
50359,1.7949326
50360,2.16668
50361,2.018595
50362,1.403378
50363,1.6617639
50364,1.775718
50365,1.7074921
50366,2.182716
50367,1.7510142
50368,2.0897272
50369,2.012447
50370,2.1465306
50371,1.7905436
50372,2.4837153
50373,1.6233745
50374,1.9753761
50375,1.5416684
50376,2.0994246
50377,1.6552434
50378,2.0668223
50379,2.1170483
50380,1.595494
50381,2.145918
50382,2.082506
50383,1.9730904
50384,1.8032622
50385,2.2597692
50386,1.4244149
50387,1.8049695
50388,1.7027318
50389,1.9990053
50390,1.5892437
50391,2.3139668
50392,2.0972831
50393,1.7764723
50394,1.5629601
50395,2.090412
50396,2.1276782
50397,1.1640272
50398,1.4224355
50399,1.9089677
50400,2.2949183
50401,1.5853484
50402,1.9288063
50403,2.1562276
50404,2.0277581
50405,2.30293
50406,2.4858367
50407,1.8284214
50408,1.8514478
50409,1.6518056
50410,1.5321183
50411,1.8528624
50412,2.099808
50413,1.7287209
50414,1.5439069
50415,1.5930798
50416,1.7113476
50417,1.5642555
50418,2.5834222
50419,2.3800194
50420,2.1733894
50421,2.189772
50422,2.169221
50423,2.193533
50424,1.426733
50425,1.9606032
50426,1.6223831
50427,2.2524545
50428,1.6707165
50429,1.6075361
50430,1.8528204
50431,1.6600542
50432,1.6501126
50433,1.3167064
50434,2.017193
50435,2.4537532
50436,2.0473678
50437,2.1270483
50438,1.0970545
50439,2.2295165
50440,1.9344208
50441,1.8237119
50442,2.224975
50443,1.7732408
50444,1.8375907
50445,1.0724618
50446,1.7018085
50447,1.7921398
50448,1.3156972
50449,1.8118446
50450,2.0698814
50451,2.314913
50452,2.1873314
50453,2.233819
50454,1.6692727
50455,1.6041658
50456,1.8128817
50457,1.6550219
50458,1.65346
50459,1.9036291
50460,1.55252
50461,1.7476633
50462,2.2801325
50463,2.310766
50464,1.5490386
50465,1.6400247
50466,1.0034499
50467,1.6486347
50468,1.6966712
50469,1.7706966
50470,1.7584119
50471,2.2056136
50472,1.6701896
50473,1.6855483
50474,2.0231273
50475,1.8108287
50476,1.6751959
50477,1.980367
50478,1.723424
50479,2.013939
50480,1.6503422
50481,1.8114755
50482,2.3480656
50483,1.4523923
50484,1.7914426
50485,1.6634476
50486,2.1565697
50487,1.9464703
50488,2.3419008
50489,2.1972597
50490,1.7721419
50491,2.2551644
50492,1.8607221
50493,2.2011592
50494,2.457052
50495,1.3812821
50496,2.0072477
50497,1.8693933
50498,1.9799685
50499,1.6911738
50500,1.8209774
50501,1.5499637
50502,1.7599533
50503,1.8546357
50504,1.4813576
50505,2.0488899
