Id,y
50100,2.1141884
50101,2.515288
50102,1.153528
50103,2.2218769
50104,1.371593
50105,1.7407568
50106,2.1921957
50107,2.3054054
50108,2.1656873
50109,2.2386875
50110,1.4234633
50111,1.7217972
50112,1.6391959
50113,1.597008
50114,1.6991656
50115,2.1426823
50116,1.7851632
50117,2.1224825
50118,2.3930655
50119,1.7260997
50120,2.0333169
50121,2.5517929
50122,1.1486912
50123,2.138879
50124,1.6434636
50125,2.0532663
50126,1.4446754
50127,2.3081567
50128,1.1649032
50129,1.9212062
50130,1.9584901
50131,2.0749233
50132,1.7986445
50133,1.6888704
50134,2.0317798
50135,2.693955
50136,1.615094
50137,1.8315158
50138,1.9138923
50139,1.9556286
50140,2.1226285
50141,2.3626804
50142,1.8214934
50143,1.7286365
50144,1.5245643
50145,1.9055173
50146,1.8448374
50147,2.3715315
50148,1.9886377
50149,1.5724049
50150,1.8680363
50151,1.3308911
50152,1.822845
50153,2.568157
50154,1.9952571
50155,2.2445364
50156,2.0791028
50157,0.9479985
50158,2.3951008
50159,1.4983916
50160,1.6498332
50161,2.3518229
50162,2.329192
50163,1.8039303
50164,1.7631409
50165,1.5292776
50166,2.0134332
50167,1.77702
50168,1.482986
50169,0.9323025
50170,1.8511877
50171,2.240238
50172,1.4515767
50173,1.7185698
50174,2.1402795
50175,1.5134993
50176,2.5625372
50177,2.2739487
50178,2.2547457
50179,2.0061643
50180,2.0610895
50181,1.9572101
50182,2.2190144
50183,1.6997755
50184,2.157664
50185,2.0578713
50186,2.410002
50187,2.5273232
50188,2.2268624
50189,2.4001231
50190,2.376723
50191,2.1696322
50192,2.0813913
50193,2.2400448
50194,1.4297721
50195,1.8308115
50196,1.9273965
50197,1.6858661
50198,2.0412624
50199,2.1682036
50200,1.6571281
50201,2.7623222
50202,1.5470564
50203,1.7686808
50204,1.738028
50205,1.4998355
50206,1.744848
50207,1.943217
50208,1.7548063
50209,1.6861496
50210,2.169789
50211,1.9257135
50212,2.0917056
50213,2.1451344
50214,1.9642045
50215,1.5967796
50216,1.2766833
50217,1.8809001
50218,1.9834771
50219,2.1067932
50220,2.1935048
50221,2.1143348
50222,1.6096509
50223,1.846551
50224,1.7070303
50225,2.1893537
50226,1.8432751
50227,1.7417738
50228,1.7195299
50229,2.2558556
50230,1.7163479
50231,1.9998059
50232,1.825202
50233,2.5013614
50234,1.9266825
50235,1.2584281
50236,1.710367
50237,1.4115865
50238,1.5321996
50239,2.145013
50240,2.3885555
50241,1.2485888
50242,2.2193854
50243,1.7556925
50244,1.3433666
50245,1.5743165
50246,1.8540473
50247,1.3510973
50248,2.7533631
50249,1.9318755
50250,1.9654696
50251,1.6994236
50252,2.5262449
50253,2.0596972
50254,1.7472918
50255,1.9674485
50256,2.1949055
50257,1.7587698
50258,1.6006289
50259,2.1237879
50260,1.1033092
50261,1.8904903
50262,1.7454045
50263,2.092466
50264,1.4708574
50265,1.8673351
50266,1.5854437
50267,2.0730696
50268,1.7848933
50269,1.539285
50270,2.2299871
50271,2.1677644
50272,2.2491188
50273,2.2727408
50274,2.150417
50275,1.1311185
50276,2.346416
50277,1.6017783
50278,1.4432068
50279,1.9281178
50280,1.9295928
50281,1.3437455
50282,2.365278
50283,1.7114654
50284,1.6074529
50285,1.3352127
50286,2.0525773
50287,2.1246045
50288,2.3297853
50289,1.8004766
50290,1.9643567
50291,2.3003964
50292,1.6786659
50293,2.22418
50294,1.9471633
50295,1.8249512
50296,2.2177258
50297,1.7068627
50298,1.8237224
50299,2.3634644
50300,1.4871507
50301,2.131074
50302,2.344307
50303,2.0488014
50304,1.594996
50305,0.854476
50306,1.1241839
50307,1.9375379
50308,2.245155
50309,1.5896103
50310,2.1615918
50311,1.7148135
50312,2.2106638
50313,2.0933542
50314,1.7444468
50315,1.9716263
50316,1.6198292
50317,1.6776993
50318,2.2383385
50319,1.9892809
50320,2.1628687
50321,2.4353123
50322,2.2674966
50323,1.1397619
50324,2.0470016
50325,2.0401056
50326,1.7690177
50327,1.7268186
50328,2.0735266
50329,2.1239061
50330,1.9915683
50331,1.873729
50332,1.6810148
50333,1.6234372
50334,1.822679
50335,1.8346694
50336,2.3010166
50337,1.7651699
50338,2.0277643
50339,1.6038551
50340,1.6102498
50341,1.5158446
50342,1.7840781
50343,1.4697139
50344,1.6037493
50345,2.2780712
50346,0.939739
50347,2.1803908
50348,2.3304605
50349,1.0573819
50350,2.0464547
50351,1.5890043
50352,1.7099967
50353,1.4157758
50354,1.3803456
50355,1.82605
50356,1.968437
50357,2.3540647
50358,1.9235275
50359,1.3866358
50360,2.412749
50361,2.0770898
50362,1.9081333
50363,1.5437417
50364,1.7311404
50365,1.4801915
50366,2.2949798
50367,1.6670015
50368,2.3035889
50369,2.2064447
50370,2.4212377
50371,2.2295847
50372,2.3623648
50373,1.629556
50374,1.6062133
50375,1.5279615
50376,2.1812713
50377,1.4237101
50378,2.1032534
50379,2.1997628
50380,1.9111729
50381,2.006947
50382,2.0919607
50383,1.713254
50384,2.056915
50385,2.1628609
50386,1.2394655
50387,1.9036269
50388,1.2514844
50389,1.9997482
50390,1.7697487
50391,1.8392098
50392,2.2796748
50393,1.7153821
50394,2.0009737
50395,1.6086988
50396,2.0908775
50397,1.5662882
50398,1.6903074
50399,1.9728224
50400,1.921519
50401,1.3776703
50402,2.0008533
50403,2.2461898
50404,1.8377945
50405,2.1032922
50406,2.0837476
50407,1.7147143
50408,2.1312633
50409,1.726151
50410,1.475004
50411,1.8939984
50412,1.9321666
50413,1.7828043
50414,1.5182703
50415,1.7852323
50416,1.8444726
50417,1.6791756
50418,2.0816953
50419,2.0176783
50420,1.8549602
50421,2.218815
50422,2.0817163
50423,2.3627677
50424,1.5214438
50425,2.0491958
50426,1.5653839
50427,1.9326305
50428,1.9265411
50429,1.8511317
50430,2.1011703
50431,1.7570662
50432,1.912338
50433,1.2844579
50434,2.1139677
50435,2.263761
50436,2.0814512
50437,1.8587513
50438,1.5500355
50439,1.9442759
50440,1.6683233
50441,2.1416962
50442,2.1444361
50443,1.6083541
50444,1.9768448
50445,1.3575871
50446,1.9705384
50447,1.6688352
50448,1.4570494
50449,2.3587964
50450,2.043728
50451,2.3734841
50452,2.2425654
50453,2.4126794
50454,1.7736456
50455,1.9181747
50456,1.8020477
50457,1.490695
50458,2.0578036
50459,1.3551006
50460,1.825372
50461,1.883862
50462,2.1942923
50463,1.9196498
50464,1.331749
50465,1.3689859
50466,1.1099331
50467,1.9579024
50468,2.1859407
50469,1.5808222
50470,1.42821
50471,1.9958327
50472,1.8341446
50473,1.9121666
50474,2.1534388
50475,1.9123344
50476,1.7861431
50477,2.2925828
50478,1.9728379
50479,1.9299557
