Id,y
50100,1.9167156
50101,2.1240575
50102,1.5801334
50103,2.318824
50104,1.7150121
50105,1.6470277
50106,2.036908
50107,2.202983
50108,1.7515168
50109,1.7784567
50110,1.736428
50111,1.8507249
50112,1.5855386
50113,1.771934
50114,1.8537464
50115,2.311195
50116,1.5826697
50117,1.8028231
50118,2.009634
50119,1.553601
50120,2.0584726
50121,2.222403
50122,1.1246729
50123,1.9163582
50124,1.6964633
50125,2.1394231
50126,1.6176436
50127,1.9093857
50128,1.5028136
50129,1.9820373
50130,1.8955915
50131,2.09504
50132,1.7167184
50133,1.5218065
50134,1.8456042
50135,2.0921342
50136,1.7075233
50137,2.0224912
50138,1.6361222
50139,1.6012056
50140,1.9650226
50141,2.3323982
50142,2.035389
50143,1.4669065
50144,1.8101268
50145,2.2846007
50146,1.8632774
50147,2.2130466
50148,1.8195999
50149,1.6544733
50150,1.6493871
50151,1.3944631
50152,1.6847327
50153,2.0236251
50154,2.0577495
50155,2.2340143
50156,1.9225311
50157,0.9797306
50158,1.8872054
50159,1.2029502
50160,1.8106289
50161,2.2104142
50162,2.1504622
50163,2.112517
50164,1.822151
50165,1.2025158
50166,1.2854602
50167,1.8467011
50168,1.6822617
50169,1.2739773
50170,1.9358268
50171,2.1295695
50172,1.6407628
50173,1.9174554
50174,2.1446438
50175,1.4232011
50176,2.2333734
50177,2.1401227
50178,2.1428194
50179,1.9244528
50180,2.3697476
50181,2.043435
50182,2.1298318
50183,1.3102045
50184,2.2183254
50185,1.4614496
50186,2.1929045
50187,2.3254461
50188,2.1697516
50189,2.2431233
50190,2.3429306
50191,2.09174
50192,2.093496
50193,2.1616032
50194,1.7633584
50195,1.7653801
50196,2.1645157
50197,1.8959346
50198,2.0179162
50199,2.3049667
50200,1.8942952
50201,2.490064
50202,1.7245903
50203,1.8392706
50204,1.5056129
50205,1.3709507
50206,1.9404111
50207,1.9867291
50208,1.6223536
50209,2.0192487
50210,1.7835467
50211,1.1139681
50212,2.002213
50213,2.3356197
50214,1.8816564
50215,1.5734272
50216,1.3229952
50217,1.5612047
50218,1.6728933
50219,2.1997309
50220,2.1162748
50221,2.0464313
50222,2.0758362
50223,1.841604
50224,1.4610047
50225,2.1820917
50226,1.7602589
50227,2.2220447
50228,1.8621025
50229,2.170772
50230,1.8602598
50231,1.7150235
50232,2.1236162
50233,2.3545885
50234,1.6715429
50235,1.4466679
50236,1.577147
50237,1.7815454
50238,1.6801283
50239,2.080098
50240,1.8333039
50241,1.1346188
50242,2.3827698
50243,1.8125384
50244,1.3900499
50245,1.8191762
50246,2.2584732
50247,1.1465752
50248,2.4866676
50249,2.1905916
50250,2.141309
50251,1.6354043
50252,2.2695224
50253,1.9636757
50254,1.6885157
50255,1.680382
50256,2.1439266
50257,1.8388219
50258,1.6853037
50259,2.0489333
50260,0.98659706
50261,2.0439928
50262,1.7508228
50263,1.6608016
50264,1.3088856
50265,1.753928
50266,1.819818
50267,2.2869813
50268,1.8744943
50269,1.5033085
50270,2.2225895
50271,2.0367184
50272,2.0342388
50273,2.2800493
50274,1.9469378
50275,1.2454834
50276,2.035967
50277,1.5713694
50278,1.4549711
50279,1.9140577
50280,2.0582652
50281,1.4676485
50282,2.1840906
50283,2.131916
50284,1.6680477
50285,1.40767
50286,1.9884531
50287,2.456004
50288,2.126105
50289,1.3106627
50290,2.1648095
50291,2.1434097
50292,1.458489
50293,2.3782399
50294,1.6156662
50295,1.7898848
50296,2.3389337
50297,1.7215695
50298,2.0014224
50299,2.2752783
50300,1.7284832
50301,1.6777227
50302,2.2855237
50303,2.010074
50304,1.6851382
50305,2.2731876
50306,1.1414473
50307,1.9748907
50308,2.0314865
