Id,y
50100,1.830554
50101,2.2981837
50102,1.782798
50103,2.3989003
50104,1.7449031
50105,1.5426466
50106,2.0306969
50107,2.3315525
50108,1.8850667
50109,1.9826252
50110,1.634557
50111,1.6388857
50112,1.443846
50113,1.7800782
50114,1.8606083
50115,2.2458246
50116,1.5203428
50117,1.7558751
50118,1.9884608
50119,1.5697353
50120,1.8510845
50121,2.0284772
50122,0.9763255
50123,1.9265153
50124,1.707129
50125,2.0694404
50126,1.5481405
50127,1.7313566
50128,1.6979105
50129,2.1488166
50130,1.9445093
50131,2.1481378
50132,1.707495
50133,1.5385604
50134,1.9099786
50135,2.2766452
50136,1.6798682
50137,1.9557483
50138,1.6036608
50139,1.521972
50140,2.209545
50141,2.2920637
50142,1.9372172
50143,1.3309996
50144,1.595465
50145,2.2377248
50146,1.8690555
50147,2.3371003
50148,1.9319675
50149,1.6781766
50150,1.4866645
50151,1.5306311
50152,1.4985354
50153,2.1400461
50154,1.764147
50155,2.3552146
50156,2.0721622
50157,0.9122319
50158,1.9223704
50159,1.188684
50160,1.7395494
50161,2.3057365
50162,2.1901293
50163,2.2308354
50164,1.891089
50165,1.221195
50166,1.452163
50167,1.7364724
50168,1.8611963
50169,1.2430573
50170,2.0714548
50171,2.1761775
50172,1.465276
50173,1.9525442
50174,2.312062
50175,1.6733403
50176,2.3865666
50177,2.338404
50178,2.1570768
50179,1.8871078
50180,2.3307343
50181,1.9733737
50182,2.0378673
50183,1.3606808
50184,2.3140094
50185,1.5361102
50186,2.2692206
50187,2.3033347
50188,2.3322072
50189,2.4705822
50190,2.2535203
50191,2.194154
50192,2.0630124
50193,2.228049
50194,1.7404678
50195,1.8371115
50196,2.0239518
50197,2.0908537
50198,1.9353812
50199,2.2053723
50200,1.9041514
50201,2.5260813
50202,1.5557113
50203,1.7884285
50204,1.5325284
50205,1.358294
50206,1.8363967
50207,2.0716558
50208,1.8000338
50209,1.7877314
50210,1.8264382
50211,1.3596239
50212,2.0756586
50213,2.2282085
50214,1.8784726
50215,1.6192911
50216,1.3687599
50217,1.3112814
50218,1.6768587
50219,2.2044823
50220,2.218689
50221,2.056242
50222,2.1632318
50223,1.8161948
50224,1.4846411
50225,2.217118
50226,1.8491981
50227,2.111426
50228,1.9344776
50229,2.1688223
50230,1.8948498
50231,1.9616783
50232,2.2834172
50233,2.3493793
50234,1.8006282
50235,1.2892265
50236,1.491662
50237,1.6622922
50238,1.7275691
50239,2.1311193
50240,1.8285456
50241,1.2026134
50242,2.304281
50243,1.7523797
50244,1.6010888
50245,1.6858718
50246,2.5029027
50247,1.1602919
50248,2.5853927
50249,2.2751536
50250,2.2723484
50251,1.7571828
50252,2.2486978
50253,1.9947646
50254,1.7851069
50255,1.7698474
50256,2.1903412
50257,1.9812126
50258,1.738663
50259,2.0322638
50260,0.89956903
50261,2.0740132
50262,1.7469795
50263,1.6485677
50264,1.3186564
50265,1.7844298
50266,1.834791
50267,2.4746146
50268,1.9208314
50269,1.6723669
50270,2.2874207
50271,2.0610428
50272,2.0374343
50273,2.434518
50274,1.917942
50275,0.9755533
