Id,y
50100,1.8331406
50101,2.2318218
50102,1.7033494
50103,2.467488
50104,1.5990744
50105,1.4998386
50106,2.0873113
50107,2.3126824
50108,1.5794692
50109,1.9700384
50110,1.6159387
50111,1.764694
50112,1.52145
50113,1.6760232
50114,1.8734803
50115,2.1614752
50116,1.5762157
50117,1.8355765
50118,2.1368065
50119,1.6079302
50120,1.9715576
50121,2.2597804
50122,0.9524431
50123,1.8546264
50124,1.643395
50125,1.9950283
50126,1.6026273
50127,1.8015838
50128,1.4954677
50129,2.1689076
50130,2.1672642
50131,2.0623841
50132,1.634284
50133,1.7739222
50134,1.6591973
50135,2.23589
50136,1.8029647
50137,1.6752708
50138,1.4999764
50139,1.6568656
50140,2.092292
50141,2.510448
50142,1.9347813
50143,1.4821727
50144,2.0318785
50145,2.2571952
50146,1.7939401
50147,2.3441324
50148,2.043754
50149,1.634556
50150,1.4590774
50151,1.7520926
50152,1.5487971
50153,2.0503304
50154,1.6695509
50155,2.3563557
50156,2.1085074
50157,1.1642923
50158,2.0256124
50159,0.87299776
50160,1.7478848
50161,2.2614615
50162,2.2041795
50163,2.2872202
50164,1.6507802
50165,1.3690484
50166,1.5192382
50167,1.7064905
50168,1.8663912
50169,1.0619879
50170,1.9499621
50171,2.2346272
50172,1.5255511
50173,2.1923516
50174,2.2909257
50175,1.6117492
50176,2.2868273
50177,2.5150945
50178,2.1917295
50179,1.8860466
50180,2.4740481
50181,1.9847586
50182,2.0101452
50183,1.1550016
50184,2.3917181
50185,1.5296297
50186,2.1260705
50187,2.4072444
50188,2.3496156
50189,2.2552636
50190,2.1628113
50191,2.1992245
50192,2.066099
50193,2.283511
50194,1.8609378
50195,1.4504719
50196,1.8117273
50197,2.3933988
50198,2.0490458
50199,2.462287
50200,1.8097386
50201,2.5851269
50202,1.2146468
50203,1.6845441
50204,1.6713109
50205,1.5467553
50206,1.9796205
50207,2.0238416
50208,1.8851337
50209,2.1372156
50210,1.8107593
50211,1.3685939
50212,2.1443322
50213,2.5190458
50214,1.7725675
50215,1.5194407
50216,1.3572602
50217,1.5832207
50218,1.5728259
50219,2.4023387
50220,2.3124344
50221,2.1361961
50222,2.2987456
50223,2.0674374
50224,1.644135
50225,2.1528742
50226,1.8401394
50227,2.2617686
50228,1.7859707
50229,2.1278322
50230,1.7954347
50231,1.9398417
50232,2.3328815
50233,2.0990222
50234,1.7498882
50235,1.4861033
50236,1.7510197
50237,1.6563048
50238,1.7960119
50239,2.320012
50240,1.9895637
50241,1.0239809
50242,2.224279
50243,1.8186715
50244,1.4251819
50245,1.6921022
50246,2.4848678
50247,1.2048278
50248,2.4836836
50249,2.2983382
50250,2.2040956
50251,1.6965876
50252,2.265754
50253,2.0989146
50254,1.7491312
50255,1.7752311
50256,2.2451103
50257,2.1163793
50258,1.6561344
50259,2.2448235
50260,0.94851923
50261,2.215408
50262,1.7784417
50263,1.8223205
50264,1.2937238
50265,1.5057545
50266,2.1944327
50267,2.5013862
50268,1.7593277
50269,1.8947117
50270,2.4499967
50271,2.044004
50272,2.0304124
50273,2.4779177
50274,2.0141435
50275,1.3361444
50276,2.2028067
50277,1.649329
50278,1.3773484
50279,1.9954734
50280,2.2549188
50281,1.5928621
50282,2.254201
50283,2.0564265
50284,1.8450012
50285,1.3145337
50286,1.8034172
50287,2.4592814
50288,2.357856
50289,1.4676127
50290,2.1240969
50291,2.3129914
50292,1.5006263
50293,2.2317748
50294,1.5522244
50295,1.8490272
50296,2.3878918
50297,1.9555612
50298,2.271921
50299,2.4079828
50300,1.8052611
50301,1.7581551
50302,2.2388477
50303,1.9288719
50304,1.7781298
50305,1.6114349
50306,1.036686
50307,1.8852787
50308,2.0965867
50309,1.5173845
50310,2.5227082
50311,2.0945292
50312,2.2892106
50313,2.202632
50314,1.4829056
50315,1.8936164
50316,1.5869851
50317,1.693104
50318,2.1188934
50319,2.2626889
50320,2.04224
50321,2.0446842
50322,2.2607358
50323,1.3792694
50324,1.9619853
50325,2.1571424
50326,2.0153794
50327,1.9211581
50328,1.7748773
50329,1.7222733
50330,1.9221904
50331,2.056605
50332,1.6063287
50333,1.6185558
50334,1.4153523
50335,1.8192449
50336,2.201522
50337,1.2115045
50338,1.8123379
50339,1.7440038
50340,1.8308213
50341,1.5581036
50342,1.8680573
50343,1.1795695
50344,1.8445652
50345,2.1763432
50346,1.0480416
50347,2.1802778
50348,2.076788
50349,0.8758719
50350,1.8820484
50351,1.8500438
50352,1.9249437
50353,1.5742478
50354,1.5182889
50355,1.7134342
50356,1.90203
50357,2.109339
50358,1.8381424
50359,1.7300382
50360,2.099615
50361,1.7970111
50362,1.588314
50363,1.3910737
50364,1.5621488
50365,1.7337723
50366,2.3822336
50367,1.8357556
50368,2.18146
50369,2.4652715
50370,2.4013016
50371,2.251298
50372,1.8930044
50373,1.796814
50374,1.9485495
50375,1.8658156
50376,2.2694821
50377,1.0657711
50378,2.2088573
50379,1.6898477
50380,1.7760787
50381,2.00177
50382,2.0177922
50383,2.1059942
50384,2.1640017
50385,2.2446518
50386,1.563725
50387,2.6465359
50388,1.6836064
50389,2.2302878
50390,1.52386
50391,2.1242146
50392,1.8586147
50393,1.6725893
50394,1.4773245
50395,1.8494961
50396,2.3760085
50397,1.7565145
50398,1.5162745
50399,1.9034774
50400,2.3064651
50401,1.6984324
50402,1.7440755
50403,2.0755873
50404,2.144063
50405,1.9966896
50406,2.0798197
50407,2.3427749
50408,2.180629
