Id,y
50100,1.7182443
50101,2.4142036
50102,1.6779602
50103,2.3743892
50104,1.7801483
50105,1.6489737
50106,2.0539298
50107,2.2795842
50108,1.9189656
50109,2.1205742
50110,1.6915722
50111,1.8127623
50112,1.4827561
50113,1.722214
50114,1.8035994
50115,2.1503599
50116,1.5793469
50117,1.8111441
50118,2.0187464
50119,1.5230567
50120,1.9721694
50121,2.133289
50122,1.0904722
50123,1.7171497
50124,1.7253265
50125,2.04495
50126,1.7901702
50127,1.8719351
50128,1.5990243
50129,2.158774
50130,2.0983105
50131,2.1487002
50132,1.7144916
50133,1.7289138
50134,1.955703
50135,2.3065715
50136,1.6631904
50137,2.0035257
50138,1.6285357
50139,1.5402205
50140,2.0482574
50141,2.545547
50142,2.1961474
50143,1.2253797
50144,1.8783736
50145,2.3308465
50146,1.527405
50147,2.2083545
50148,1.7921402
50149,1.9457235
50150,1.5791419
50151,1.5598905
50152,1.5037873
50153,2.153918
50154,1.7702491
50155,2.2179446
50156,1.9915924
50157,0.8907032
50158,1.8796761
50159,0.96729755
50160,1.7283549
50161,2.169064
50162,2.211044
50163,2.3424127
50164,1.8956485
50165,1.1160326
50166,1.3642604
50167,1.8615756
50168,1.6352232
50169,1.1228561
50170,1.7803013
50171,2.1318998
50172,1.5405307
50173,2.1311824
50174,2.265893
50175,1.445725
50176,2.383858
50177,2.2791178
50178,2.0841749
50179,1.834732
50180,2.542637
50181,1.9225237
50182,2.2083552
50183,1.2575045
50184,2.2863307
50185,1.379451
50186,2.225094
50187,2.4613225
50188,2.1735156
50189,2.230956
50190,2.433449
50191,2.1932018
50192,2.0908806
50193,2.225687
50194,1.9470825
50195,1.6871564
50196,1.9615157
50197,2.015932
50198,2.1668942
50199,2.352545
50200,1.8736024
50201,2.5921993
50202,1.4315808
50203,1.918263
50204,1.4636688
50205,1.5540805
50206,1.9935889
50207,2.128101
50208,1.6568692
50209,1.6462522
50210,1.7850568
50211,1.2712786
50212,2.1471393
50213,2.4672635
50214,1.9816778
50215,1.60555
50216,1.4888406
50217,1.5258086
50218,1.7712085
50219,2.2378418
50220,2.209932
50221,2.2204087
50222,2.2074041
50223,2.1101952
50224,1.5499306
50225,2.162846
50226,1.6062372
50227,2.3768866
50228,1.9116576
50229,2.2459204
50230,1.6775031
50231,1.9678543
50232,2.2617888
50233,2.4593906
50234,1.714745
50235,1.2595634
50236,1.5542462
50237,1.6045725
50238,1.8730507
50239,2.089978
50240,1.8246448
50241,0.99324894
50242,2.403802
50243,1.8271241
50244,1.4495308
50245,1.8061743
50246,2.4692328
50247,1.1881251
50248,2.5906916
50249,2.3410106
50250,2.3247962
50251,1.530297
50252,2.1100698
50253,2.2060995
50254,1.8406439
50255,1.7664917
50256,2.1795363
50257,1.9539952
50258,1.7574914
50259,2.061308
50260,0.8898978
50261,2.1315908
50262,1.7852635
50263,1.5539393
50264,1.1271346
50265,1.7188568
50266,1.9547529
50267,2.5292869
50268,1.76759
50269,1.76914
50270,2.2326112
50271,1.9997351
50272,1.9169998
50273,2.2838173
50274,1.990983
50275,1.0254579
50276,2.025405
50277,1.5948398
50278,1.596823
50279,1.7526445
50280,2.2188556
50281,1.4775844
50282,2.23427
50283,2.317161
50284,1.9638243
50285,1.5643945
50286,1.9271059
50287,2.4031835
50288,2.18847
50289,1.240612
50290,2.1760516
50291,2.1751664
50292,1.4050734
50293,2.166423
50294,1.5162449
50295,1.7998936
50296,2.4373472
50297,1.6070592
50298,2.1740692
50299,2.0833366
50300,1.7696493
50301,1.6118429
50302,2.1910408
50303,2.1714153
50304,1.598599
50305,1.2048488
50306,1.1148028
50307,2.016122
50308,2.1663787
50309,1.4343443
50310,2.3535376
50311,1.957159
50312,2.2360241
50313,2.3001225
50314,1.4544189
50315,1.928199
50316,1.5696924
50317,1.6223075
50318,2.1343644
50319,2.168748
50320,2.1995926
50321,2.2954721
50322,2.469396
50323,1.3299937
50324,1.9801304
50325,2.2713983
50326,2.1004455
50327,1.8992987
50328,1.7727549
50329,1.7506602
50330,1.7324429
50331,2.1081111
50332,1.3362892
50333,1.7458944
50334,1.9094689
50335,1.7703981
50336,1.9813113
50337,1.1988235
50338,2.0291777
50339,1.9243453
50340,1.7144215
50341,1.463089
50342,1.7895617
50343,1.2922585
50344,1.8124254
50345,2.2765079
50346,0.946934
50347,2.3563015
50348,2.1061113
50349,1.0762057
50350,2.085808
50351,1.8443248
50352,1.7766743
50353,1.5235126
50354,1.5729697
50355,1.548125
50356,2.025647
50357,2.055101
50358,2.1033866
50359,1.5651722
50360,2.1763184
50361,1.901411
50362,1.6452191
50363,1.7897081
50364,1.6922913
50365,1.2209492
50366,2.3602736
50367,1.7639716
50368,2.1494346
50369,2.4571245
50370,2.5673056
50371,2.2642002
50372,1.9902155
50373,1.8026986
50374,1.9734008
50375,1.6952367
50376,2.1492462
50377,1.1873164
50378,2.0919116
50379,1.6631477
50380,1.914891
50381,1.6133072
50382,2.131617
50383,1.8906806
50384,2.128031
50385,2.1530688
50386,1.4029839
50387,2.2201474
50388,1.4516735
50389,2.1341765
50390,1.5685332
50391,2.073636
50392,1.8089278
50393,1.8460124
50394,1.3919828
50395,1.9005456
50396,2.377019
50397,1.6684363
50398,1.6065109
50399,1.7505279
50400,2.1650884
50401,1.6811774
50402,1.7330263
50403,1.8968635
50404,1.8755562
50405,2.2205365
50406,2.052769
50407,2.1414187
50408,2.352092
50409,1.8383691
50410,1.7447989
50411,2.0653229
50412,2.3737805
50413,1.8261931
50414,1.6918969
50415,1.6150687
50416,1.5000403
50417,1.876451
50418,1.9540546
50419,1.9347386
50420,1.875469
50421,2.0624974
50422,1.6876075
50423,2.6021564
50424,1.1745768
50425,1.5381544
50426,2.071205
50427,2.0615425
50428,2.1602201
50429,2.1057708
50430,2.0525584
50431,1.7514236
50432,1.6616116
50433,1.2614202
50434,2.158394
50435,2.4810812
50436,1.6661024
50437,1.8538933
50438,1.3644929
50439,1.8280134
50440,1.6139326
50441,2.4947937
50442,2.3870776
50443,1.7100089
50444,1.4614329
50445,1.2260227
50446,1.871063
50447,1.3836935
50448,1.1783366
50449,2.309031
50450,1.9320986
50451,2.4227662
50452,2.3549721
50453,2.2902567
50454,2.229199
50455,1.9834259
50456,1.4854205
50457,1.5618045
50458,1.7658315
50459,1.4352486
50460,2.1512494
50461,1.6290534
50462,2.3321466
50463,1.7599306
50464,1.5918105
50465,1.3098195
50466,1.2743838
50467,2.2085726
50468,2.16514
50469,1.6447699
50470,1.4860435
50471,2.030038
50472,1.9609087
50473,1.4072807
50474,1.920789
50475,1.8216562
50476,1.4741414
50477,2.3176856
50478,2.319211
50479,2.050565
50480,1.9723186
50481,2.26121
50482,2.6648536
50483,1.6069055
50484,1.6331317
50485,1.422199
50486,2.1341872
50487,2.2214594
50488,1.8792808
50489,2.1450853
50490,1.6731484
50491,2.268423
50492,2.336899
50493,2.1354237
50494,2.2273684
50495,1.1730468
50496,1.2265201
50497,1.7197554
50498,1.9969788
50499,1.213347
50500,1.7071002
50501,1.6534412
50502,1.529948
50503,1.6259024
50504,1.5320156
50505,1.8190317
50506,1.7223089
50507,2.294093
50508,1.9136503
50509,1.3740487
50510,1.5727439
50511,1.5585203
50512,2.0761704
50513,2.3180313
50514,2.3099184
50515,1.4492283
50516,2.2094767
50517,2.028583
50518,1.0417113
50519,0.93734384
50520,2.1010973
50521,1.9009669
50522,1.9265435
50523,1.6062572
50524,2.234967
50525,1.9752316
50526,1.8581612
50527,1.7683668
50528,1.7954452
50529,1.0298145
50530,1.5953658
50531,1.8853376
50532,1.9849067
50533,1.5279701
50534,1.8070941
50535,1.9265852
50536,1.7832758
50537,1.9832366
50538,2.226294
50539,1.803313
50540,2.6938882
50541,1.8464866
50542,1.730572
50543,1.3315458
50544,1.9048505
50545,2.2251575
50546,2.1879299
50547,1.962261
50548,2.3932266
50549,1.9151661
50550,1.7532902
50551,1.7240124
50552,1.126801
50553,1.6803987
50554,2.0899498
50555,2.0611243
50556,1.3491979
50557,2.4957068
50558,1.6544471
50559,2.1837447
50560,1.6366119
50561,1.7548316
50562,2.1424918
50563,1.8837712
50564,2.3067887
50565,2.1842256
50566,1.7470498
50567,2.371714
50568,1.393929
50569,1.8472145
50570,1.9678648
50571,2.455655
50572,1.958149
50573,2.1606874
50574,1.6688128
50575,1.9059291
50576,1.5575323
50577,1.9429638
50578,2.0940127
50579,2.201892
50580,1.8102231
50581,1.9195807
50582,2.4468832
50583,2.2704656
50584,1.2423675
50585,2.0188498
50586,1.7838211
50587,1.283258
50588,2.151818
50589,1.9635489
50590,1.8935573
50591,2.304296
50592,2.295203
50593,2.1653004
50594,2.059685
50595,1.431519
50596,1.7446501
50597,1.3745944
50598,1.3164432
50599,2.0010684
50600,1.6006358
50601,1.8074744
50602,2.3245416
50603,1.4758735
50604,1.0944021
50605,1.7460165
50606,1.8080924
50607,2.0625105
50608,2.3121197
50609,2.2788842
50610,2.5414867
50611,1.8096428
50612,1.5760951
50613,2.0149887
50614,1.0060515
50615,1.7521269
50616,1.6382594
50617,2.1664321
50618,1.6506906
50619,2.2743728
50620,1.3800232
50621,1.5639865
50622,2.230881
50623,2.209758
50624,1.9703925
50625,1.5461147
50626,2.0906866
50627,2.182756
50628,2.2697296
50629,2.0002983
50630,2.226696
50631,1.5062666
50632,2.0224268
50633,2.3873532
50634,2.0981338
50635,1.7178404
50636,2.039397
50637,1.653028
50638,2.3285308
50639,1.8199766
50640,1.8690398
50641,2.2981882
50642,2.0421336
50643,1.7093546
50644,1.359751
50645,1.4582295
50646,2.0302238
50647,1.9116087
50648,1.6522629
50649,1.512878
50650,1.9869592
50651,1.4926887
50652,2.4233084
50653,1.7494574
50654,2.180158
50655,1.7774355
50656,1.6266375
50657,1.7817082
50658,1.6225495
50659,2.353455
50660,2.2448604
50661,2.2544367
50662,1.8361104
50663,1.8354003
50664,2.280385
50665,1.5278409
50666,1.8451691
50667,1.9737308
50668,1.0536664
50669,2.6063738
50670,2.021789
50671,2.0391266
50672,1.5918069
50673,1.1818948
50674,2.0816696
50675,1.9751155
50676,2.2426014
50677,1.409687
50678,2.0538564
50679,1.7042038
50680,2.180268
50681,2.0280173
50682,1.0910237
50683,2.2085855
50684,1.9804356
50685,1.7700763
50686,1.4480231
50687,1.8136072
50688,1.3851738
50689,2.019394
50690,2.405649
50691,1.8704894
50692,1.8188348
50693,1.7287717
50694,2.3578303
50695,2.1754408
50696,2.499977
50697,1.1425385
50698,1.6143122
50699,2.0625262
50700,1.460216
50701,2.118253
50702,1.0931642
50703,2.457412
50704,1.6067514
50705,1.8784306
50706,1.1181772
50707,1.745112
50708,1.7011354
50709,1.8802626
50710,2.5066571
50711,1.5178702
50712,2.047691
50713,1.7856116
50714,1.9625232
50715,1.3430223
50716,1.3639638
50717,1.9606364
50718,2.2455838
50719,2.437127
50720,0.9313195
50721,1.7016985
50722,1.9407201
50723,1.2243562
50724,1.7919488
50725,1.602514
50726,1.6842773
50727,1.8193157
50728,2.3927689
50729,1.686475
50730,1.3860071
50731,1.873097
50732,2.403373
50733,0.761961
50734,1.2194753
50735,2.5591698
50736,1.2874463
50737,1.702919
50738,1.7501225
50739,1.7790873
50740,1.665966
50741,1.7987497
50742,1.46297
50743,2.0324252
50744,1.7277689
50745,1.462668
50746,1.6743984
50747,1.917181
50748,1.5614347
50749,1.240402
50750,0.910434
50751,1.6441844
50752,2.07005
50753,1.5532908
50754,1.9237981
50755,1.4511254
50756,1.7275488
50757,1.6912446
50758,1.2565856
50759,1.1982572
50760,1.8665118
50761,1.8869648
50762,2.4967766
50763,1.4378567
50764,2.0936298
50765,1.1929944
50766,2.0267136
50767,2.4719098
50768,1.2749486
50769,2.324088
50770,2.470724
50771,1.683346
50772,2.1539307
50773,1.9100468
50774,1.5354111
50775,2.318921
50776,2.203838
50777,1.6902478
50778,1.9915338
50779,1.5217357
50780,1.5528054
50781,1.4523442
50782,2.2994168
50783,1.1993229
50784,1.1972551
50785,2.0866573
50786,1.045594
50787,2.0431547
50788,2.1180859
50789,2.4823194
50790,1.7469826
50791,1.5547471
50792,2.0845497
50793,1.8217609
50794,1.1192143
50795,1.8207247
50796,1.2782636
50797,2.2992172
50798,2.0656362
50799,2.7664568
50800,1.6477907
50801,2.1089928
50802,1.800461
50803,1.8560278
50804,2.108698
50805,1.8682268
50806,1.731384
50807,1.4838316
50808,2.1759548
50809,1.2302849
50810,1.6799574
50811,1.3659759
50812,1.6468923
50813,2.151122
50814,2.5292299
50815,2.399574
50816,1.7020037
50817,1.764854
50818,2.1094935
50819,1.7187719
50820,1.8382034
50821,1.7821686
50822,1.6435459
50823,2.0824702
50824,1.8075902
50825,1.5768571
50826,1.8268709
50827,1.6247754
50828,2.0224137
50829,1.7175963
50830,1.5545511
50831,2.1887074
50832,2.16824
50833,1.2615857
50834,2.4553852
50835,1.7285271
50836,1.7259583
50837,1.7262838
50838,1.7941012
50839,2.3203862
50840,1.8524263
50841,1.7519329
50842,2.2789235
50843,1.9513052
50844,1.2716622
50845,2.041328
50846,2.4307497
50847,2.1048687
50848,2.3389394
50849,2.0505807
50850,1.6859066
50851,1.4927359
50852,1.6811178
50853,2.395734
50854,1.6291094
50855,2.209382
50856,1.7794325
50857,2.2410698
50858,1.6192684
50859,1.62304
50860,1.2727301
50861,1.5697796
50862,1.7715881
50863,1.6262095
50864,2.55767
50865,1.8991845
50866,1.7327125
50867,1.4171815
50868,1.499285
50869,1.8746469
50870,1.8427367
50871,1.957134
50872,1.3780215
50873,1.5953767
50874,1.7407141
50875,1.7053494
50876,1.8894303
50877,2.141356
50878,1.1027722
50879,1.56763
50880,2.1001613
50881,1.5609057
50882,2.1144025
50883,1.5040705
50884,2.133749
50885,1.88096
50886,2.0095668
50887,1.115536
50888,1.6608763
50889,2.039475
50890,1.5036137
50891,1.9069898
50892,1.7617588
50893,2.2217562
50894,1.9266994
50895,2.2058523
50896,1.4884965
50897,2.0221355
50898,1.9288783
50899,2.0566418
50900,2.0472
50901,1.6347499
50902,2.2610245
50903,1.5471809
50904,2.013456
50905,1.3300765
50906,1.5562265
50907,1.5891294
50908,2.3905945
50909,1.7492864
50910,2.0566769
50911,1.2232854
50912,2.044279
50913,1.4061465
50914,2.1651206
50915,1.9057581
50916,2.003372
50917,1.4540646
50918,1.3954191
50919,1.6581347
50920,2.2156208
50921,1.8293476
50922,1.6366935
50923,1.6665442
50924,2.375375
50925,1.4418664
50926,2.0038407
50927,2.3472579
50928,2.275464
50929,1.3544714
50930,1.9275317
50931,1.8189251
